Contract,tenure,MonthlyCharges,TechSupport,TotalCharges,InternetService,Partner,OnlineSecurity,Dependents,PaymentMethod,DeviceProtection,StreamingTV,OnlineBackup,PhoneService,Churn
0,4,19.95,1,82.9,2,1,1,1,2,1,1,1,1,0
1,72,109.15,2,7789.6,1,1,0,0,1,2,2,2,1,0
0,26,85.7,0,2067.0,1,1,0,0,1,2,2,0,1,0
0,35,102.05,0,3452.55,1,1,0,0,0,2,2,0,1,0
1,57,94.7,2,5468.95,1,0,0,0,2,0,0,2,1,0
0,28,64.4,0,1802.15,0,1,0,1,2,0,0,2,1,0
1,25,26.8,1,733.55,2,1,1,0,3,1,1,1,1,0
0,57,65.2,2,3687.85,0,1,2,1,0,0,0,2,1,0
0,16,85.05,0,1391.15,1,1,0,0,1,0,2,0,1,0
0,5,55.8,0,274.35,0,0,2,0,3,2,0,0,1,0
0,17,70.4,0,1214.05,1,1,0,0,0,0,0,0,1,1
1,56,104.75,0,5510.65,1,0,0,0,0,2,2,2,1,1
2,72,19.95,1,1322.85,2,1,1,1,0,1,1,1,1,0
0,21,94.25,0,1973.75,1,0,0,0,2,0,2,0,1,1
1,48,45.0,0,2196.3,0,1,2,1,1,2,0,0,0,0
2,68,114.9,2,7843.55,1,1,2,0,0,2,2,2,1,0
0,30,106.4,2,3211.9,1,0,2,0,0,0,2,0,1,0
0,3,46.1,0,130.15,0,1,0,0,3,0,0,0,1,0
2,71,95.75,0,6849.4,1,1,0,1,1,2,0,2,1,0
1,8,24.4,1,203.95,2,1,1,1,3,1,1,1,1,0
0,61,33.6,0,2117.2,0,1,2,1,0,2,0,0,0,0
2,72,90.45,2,6565.85,1,1,0,1,0,2,0,2,1,0
0,8,19.7,1,168.9,2,0,1,0,0,1,1,1,1,0
0,3,80.35,0,253.8,1,0,0,0,2,0,0,0,1,0
2,9,19.6,1,197.4,2,1,1,1,3,1,1,1,1,0
2,67,54.2,0,3838.2,0,1,2,1,0,0,0,2,1,0
0,46,45.2,0,2065.15,0,0,0,0,1,0,0,0,1,0
1,67,75.1,0,5064.45,0,1,2,0,3,2,0,2,1,0
1,55,19.7,1,1140.05,2,1,1,0,2,1,1,1,1,0
0,33,72.75,0,2447.45,0,1,2,0,0,2,2,2,1,0
2,62,20.05,1,1263.9,2,1,1,1,1,1,1,1,1,0
0,1,45.95,0,45.95,0,0,0,1,3,0,0,0,1,1
0,49,39.2,0,1838.15,0,1,2,1,2,0,0,0,0,0
0,1,44.75,0,44.75,0,0,0,0,2,0,0,0,1,0
0,18,93.9,2,1743.9,1,0,0,0,0,2,2,0,1,0
0,1,70.15,0,70.15,1,0,0,0,2,0,0,0,1,1
0,1,85.55,0,85.55,1,0,0,0,1,2,2,0,1,1
2,72,117.15,2,8529.5,1,1,2,0,1,2,2,2,1,0
2,69,112.55,2,7806.5,1,1,2,0,0,2,2,2,1,0
0,1,25.7,1,25.7,2,0,1,0,2,1,1,1,1,0
2,71,90.3,2,6287.3,0,1,2,1,1,2,2,2,1,0
1,66,49.4,2,3251.85,0,1,0,1,1,0,0,0,1,0
0,2,19.4,1,50.6,2,0,1,0,3,1,1,1,1,0
2,71,109.7,2,7904.25,1,1,2,0,0,2,2,2,1,0
1,11,61.25,0,729.95,0,0,0,0,2,0,2,2,1,0
0,47,55.3,0,2654.05,0,0,2,1,2,0,0,2,1,0
0,35,70.3,0,2416.55,1,1,0,0,2,0,0,0,1,1
0,32,106.35,0,3520.75,1,1,0,0,0,2,2,2,1,1
0,60,103.75,2,5969.95,1,1,0,1,0,0,2,2,1,0
1,11,19.5,1,226.8,2,0,1,0,3,1,1,1,1,0
1,29,39.5,2,1082.75,0,0,2,0,1,0,0,2,0,0
0,21,26.05,0,565.75,0,1,0,1,2,0,0,0,0,0
0,48,91.05,0,4370.75,1,1,0,0,1,2,0,0,1,0
0,3,29.65,0,90.05,0,0,0,1,3,0,0,2,0,0
0,43,50.2,0,2169.4,0,1,0,1,3,0,0,2,1,0
0,5,105.3,0,550.6,1,0,0,0,2,2,2,2,1,0
0,1,55.45,0,55.45,0,0,0,0,2,0,0,0,1,0
1,71,85.45,2,6300.85,0,1,2,1,2,2,2,0,1,0
1,8,19.8,1,160.05,2,1,1,1,2,1,1,1,1,0
0,8,59.25,0,436.6,0,0,0,0,2,0,2,0,1,0
1,33,103.7,0,3467.0,1,1,2,1,3,2,2,0,1,1
1,71,79.05,0,5552.5,1,0,0,0,1,0,0,2,1,0
1,31,90.7,0,2835.5,1,1,0,0,2,2,2,0,1,0
0,1,88.35,0,88.35,1,0,0,0,2,0,2,0,1,1
0,2,30.25,0,63.75,0,1,0,1,3,0,0,2,0,0
0,12,49.85,0,617.15,0,1,0,0,0,2,2,0,0,0
0,9,93.0,2,870.25,1,0,2,1,0,2,0,0,1,0
0,11,54.55,2,601.25,0,0,0,1,2,0,0,2,1,0
0,6,19.7,1,111.65,2,0,1,1,3,1,1,1,1,0
1,71,84.8,2,6046.1,0,1,2,0,0,2,2,2,1,0
1,42,94.45,0,3923.8,1,1,2,1,1,0,2,2,1,0
0,8,94.2,0,777.3,1,1,0,1,2,2,2,0,1,1
0,2,70.7,0,141.45,1,1,0,0,2,0,0,0,1,1
2,45,20.85,1,892.15,2,1,1,1,3,1,1,1,1,0
1,28,60.0,2,1682.05,0,1,0,1,1,2,2,2,0,0
0,43,80.45,0,3398.9,1,1,0,0,2,0,0,2,1,0
2,60,84.95,2,4984.85,0,0,2,1,2,2,2,0,1,0
1,42,33.55,2,1445.3,0,1,0,0,3,0,0,2,0,1
2,7,49.65,2,305.55,0,1,2,1,1,2,0,0,0,0
1,25,20.2,1,507.9,2,1,1,0,0,1,1,1,1,0
0,40,94.55,0,3640.45,1,1,0,1,1,0,2,0,1,1
1,27,100.5,0,2673.45,1,0,0,0,0,2,2,0,1,0
0,10,35.75,2,389.8,0,0,0,0,2,0,0,2,0,0
0,27,86.45,0,2401.05,1,0,0,0,0,2,0,2,1,0
1,11,53.8,2,651.55,0,0,0,0,0,2,0,0,1,0
0,4,38.55,0,156.1,0,1,2,1,1,0,2,0,0,0
0,68,39.9,0,2796.35,0,0,0,0,0,2,0,0,0,0
0,1,70.05,0,70.05,1,0,0,0,2,0,0,0,1,0
1,18,20.1,1,407.05,2,0,1,0,3,1,1,1,1,0
2,57,112.95,0,6465.0,1,0,2,0,0,2,2,2,1,1
0,26,20.3,1,511.25,2,0,1,0,2,1,1,1,1,0
0,17,35.65,0,646.05,0,1,0,0,1,2,0,2,0,0
0,1,35.9,0,35.9,0,0,0,0,2,0,0,0,0,1
0,38,99.25,0,3777.15,1,0,0,1,0,2,2,0,1,1
1,59,82.95,0,4903.15,1,1,2,0,1,2,0,2,1,0
2,30,55.65,0,1653.85,0,0,2,0,3,2,0,0,1,0
0,2,24.45,0,47.5,0,0,0,0,3,0,0,0,0,1
1,50,25.2,1,1306.3,2,1,1,0,2,1,1,1,1,0
1,9,50.8,2,463.6,0,0,2,0,3,2,0,0,0,0
0,3,19.65,1,60.65,2,1,1,1,3,1,1,1,1,0
0,14,59.8,0,824.85,0,0,0,1,1,2,2,0,1,0
0,31,73.55,0,2094.65,1,0,2,0,1,0,0,0,1,0
0,7,61.4,0,438.9,0,0,2,0,2,2,0,2,1,0
0,8,103.35,2,847.3,1,0,2,0,0,0,2,0,1,1
1,17,19.9,1,329.75,2,1,1,1,0,1,1,1,1,0
0,32,19.45,1,674.55,2,1,1,1,1,1,1,1,1,0
0,2,81.5,0,162.55,1,0,0,0,3,0,2,0,1,0
0,7,84.8,0,546.95,1,0,0,0,2,0,2,0,1,1
0,31,99.95,0,3186.65,1,0,0,0,2,0,2,2,1,1
0,27,74.4,0,1972.35,1,1,2,1,3,0,0,0,1,0
0,18,90.0,0,1527.35,1,0,0,0,1,0,2,2,1,1
0,7,74.9,0,490.55,1,0,0,0,2,2,0,0,1,0
0,14,104.85,0,1531.4,1,0,0,0,2,2,2,2,1,1
0,11,59.65,0,683.25,0,1,0,1,0,2,2,0,1,0
2,72,110.45,2,8058.85,1,1,2,1,0,2,2,0,1,0
1,28,106.1,0,2847.4,1,1,2,1,2,0,2,2,1,1
0,15,74.2,0,1133.9,1,0,0,0,1,0,0,0,1,1
0,4,74.45,0,294.45,1,0,0,0,2,0,0,0,1,0
2,71,24.55,1,1719.15,2,0,1,0,2,1,1,1,1,0
0,5,89.35,2,461.7,1,0,0,0,2,0,0,2,1,1
2,47,24.55,1,1160.45,2,1,1,1,3,1,1,1,1,0
1,57,90.65,0,5199.8,1,1,0,0,2,2,2,2,1,0
2,50,105.05,0,5163.3,1,1,2,0,1,2,2,0,1,0
0,8,20.45,1,162.3,2,0,1,0,1,1,1,1,1,0
2,48,19.55,1,883.35,2,1,1,1,3,1,1,1,1,0
1,70,19.7,1,1341.5,2,0,1,0,0,1,1,1,1,0
0,1,70.45,2,70.45,0,0,2,1,0,0,0,2,1,0
0,8,85.65,0,659.45,1,1,0,0,0,0,0,0,1,0
0,1,77.15,0,77.15,1,0,0,0,2,0,0,0,1,1
0,1,35.25,0,35.25,0,0,0,0,0,0,0,0,0,1
2,60,20.55,1,1205.05,2,1,1,1,3,1,1,1,1,0
1,49,97.95,2,4917.9,1,1,0,1,2,0,2,0,1,0
0,4,48.55,0,201.0,0,1,0,0,2,0,2,2,0,1
1,29,20.0,1,599.3,2,0,1,0,3,1,1,1,1,0
2,67,25.25,1,1733.15,2,1,1,0,1,1,1,1,1,0
0,53,98.4,0,5149.5,1,1,0,0,1,0,2,2,1,1
2,67,70.9,2,4677.1,0,1,2,0,1,2,0,2,1,0
0,6,19.85,1,119.3,2,1,1,1,3,1,1,1,1,0
0,47,106.35,0,4849.1,1,0,0,0,2,2,2,2,1,0
2,53,99.5,2,5424.25,1,0,2,0,3,2,0,2,1,0
2,69,84.7,2,5878.9,0,1,2,0,3,2,2,2,1,0
0,3,86.05,0,244.85,1,0,2,0,3,0,0,0,1,0
0,4,44.55,0,220.75,0,0,0,0,3,0,0,0,1,0
2,56,75.85,2,4261.2,0,1,2,1,1,0,0,2,1,0
0,59,93.85,0,5574.75,1,1,0,0,0,0,2,0,1,1
2,61,25.0,1,1501.75,2,1,1,0,0,1,1,1,1,0
0,2,45.0,0,89.75,0,1,0,0,2,0,0,0,1,0
0,46,100.7,0,4541.2,1,1,2,1,2,2,2,2,1,1
0,12,20.5,1,255.5,2,1,1,1,3,1,1,1,1,0
0,14,80.45,0,1072.0,1,0,0,0,2,2,0,0,1,1
1,28,90.45,2,2509.25,1,1,0,1,2,0,0,0,1,0
0,24,60.45,2,1440.75,0,0,2,0,0,0,0,2,1,0
1,68,78.45,2,5333.35,0,1,2,1,2,2,0,2,1,0
2,39,100.55,2,3895.35,1,0,0,1,3,0,2,0,1,0
0,42,20.35,1,869.9,2,1,1,0,1,1,1,1,1,0
0,13,54.45,2,706.85,0,1,2,0,2,0,2,0,0,1
0,35,75.35,0,2636.05,1,0,0,0,1,0,0,0,1,1
1,38,20.25,1,814.75,2,1,1,0,1,1,1,1,1,0
2,18,20.05,1,388.6,2,0,1,0,1,1,1,1,1,0
0,4,19.6,1,93.45,2,1,1,0,3,1,1,1,1,0
0,27,53.8,2,1389.85,0,1,0,0,2,0,0,2,1,0
1,41,70.2,0,2894.55,0,0,2,1,3,2,2,2,1,0
1,50,75.5,2,4025.6,0,1,2,1,2,0,2,0,1,0
2,72,20.35,1,1354.4,2,1,1,1,2,1,1,1,1,0
1,70,26.05,1,1856.4,2,0,1,0,1,1,1,1,1,0
1,44,20.6,1,926.0,2,1,1,1,0,1,1,1,1,0
0,2,75.7,0,189.2,1,0,2,0,2,0,0,0,1,1
1,34,20.1,1,682.1,2,1,1,1,0,1,1,1,1,0
2,72,24.3,1,1778.7,2,1,1,0,0,1,1,1,1,0
2,71,24.5,1,1816.2,2,1,1,0,2,1,1,1,1,0
2,64,110.5,2,7069.25,1,0,0,0,1,2,2,2,1,0
2,72,25.25,1,1841.2,2,1,1,0,0,1,1,1,1,0
0,1,74.25,0,74.25,1,0,0,0,3,0,0,0,1,1
1,29,90.1,0,2656.7,1,1,2,0,0,2,0,0,1,0
1,23,68.75,2,1689.45,0,1,2,0,0,2,0,0,1,0
2,52,19.2,1,1054.75,2,1,1,1,3,1,1,1,1,0
0,25,89.7,0,2187.55,1,0,0,0,2,0,0,2,1,1
2,64,115.1,2,7334.05,1,0,2,0,0,2,2,2,1,0
0,16,96.4,0,1581.2,1,0,0,0,2,0,2,0,1,1
0,1,69.5,0,69.5,1,0,0,0,0,0,0,0,1,1
0,24,99.65,0,2404.85,1,0,0,0,0,0,2,2,1,0
0,2,91.45,0,171.45,1,1,0,0,2,2,2,0,1,0
2,34,84.75,2,2839.45,0,1,2,1,3,2,2,2,1,0
0,36,85.25,0,3132.75,1,1,0,0,1,0,0,0,1,1
1,53,78.75,2,3942.45,0,1,0,1,3,2,2,0,1,0
2,47,20.25,1,873.4,2,1,1,1,1,1,1,1,1,0
2,72,19.9,1,1529.65,2,0,1,1,1,1,1,1,1,0
2,72,97.75,2,6991.6,1,1,2,1,1,0,0,2,1,0
0,1,19.4,1,19.4,2,0,1,0,3,1,1,1,1,1
0,9,83.3,0,803.3,1,0,0,0,2,0,0,0,1,1
0,8,80.1,0,679.3,1,0,0,0,0,0,2,0,1,1
1,45,62.7,0,2791.5,0,0,2,0,1,2,0,0,1,1
2,71,24.45,1,1681.6,2,1,1,0,1,1,1,1,1,0
1,41,101.1,2,4016.2,1,0,0,0,0,2,2,0,1,0
2,67,50.9,0,3281.65,0,1,2,1,1,0,2,0,0,0
2,70,92.2,2,6474.45,0,1,2,0,0,2,2,2,1,0
2,72,113.4,2,8164.1,1,0,2,0,0,2,2,2,1,0
2,34,40.55,2,1325.85,0,1,0,1,2,0,2,0,0,0
2,65,26.0,1,1654.85,2,1,1,1,1,1,1,1,1,0
2,70,111.95,2,7795.95,1,0,2,0,1,2,2,2,1,0
2,72,53.8,0,3952.45,0,1,2,1,1,2,2,0,0,0
1,35,72.1,2,2495.15,0,0,0,1,3,0,2,0,1,0
0,13,98.15,0,1230.25,1,0,2,0,3,0,2,0,1,1
1,12,78.85,0,876.75,0,1,2,0,2,2,2,0,1,0
1,62,70.75,2,4263.45,0,1,2,1,0,2,2,0,1,0
0,25,76.15,2,1992.95,0,0,2,0,1,0,2,0,1,0
2,52,39.1,2,1982.1,0,0,2,0,3,0,0,2,0,0
0,2,20.05,1,33.7,2,0,1,0,3,1,1,1,1,0
2,56,20.05,1,1090.1,2,1,1,1,3,1,1,1,1,0
1,47,26.9,1,1250.85,2,1,1,0,2,1,1,1,1,0
0,2,19.2,1,37.2,2,0,1,0,2,1,1,1,1,0
0,18,50.0,0,892.7,0,0,0,0,3,2,0,0,1,0
0,8,60.0,0,487.75,0,0,2,0,2,0,2,0,1,0
1,38,20.05,1,678.2,2,0,1,0,3,1,1,1,1,0
2,72,115.55,2,8425.3,1,1,2,0,2,2,2,2,1,0
2,71,99.0,0,7061.65,1,1,2,1,1,2,2,2,1,0
2,66,50.55,2,3364.55,0,1,0,1,0,0,2,0,0,0
0,25,105.95,0,2655.25,1,0,0,0,3,2,2,2,1,1
1,18,82.0,2,1425.45,0,0,0,0,1,2,2,0,1,1
2,65,91.55,2,5963.95,0,1,2,1,0,2,2,2,1,0
0,60,95.75,0,5742.9,1,1,0,0,2,2,2,2,1,1
2,15,19.35,1,278.85,2,1,1,1,3,1,1,1,1,0
2,72,24.85,1,1871.85,2,1,1,0,1,1,1,1,1,0
0,30,94.05,0,2866.45,1,1,0,0,1,0,2,0,1,1
2,42,100.4,2,4303.65,1,1,0,1,2,2,2,0,1,0
2,71,25.0,1,1753.0,2,1,1,0,0,1,1,1,1,0
0,1,54.75,0,54.75,0,0,0,0,3,0,0,0,1,1
0,39,95.65,0,3759.05,1,0,0,0,0,0,2,0,1,1
0,35,19.25,1,617.65,2,0,1,0,0,1,1,1,1,0
0,53,108.25,2,5935.1,1,1,0,1,0,2,2,2,1,0
0,1,94.6,0,94.6,1,0,0,0,2,0,2,0,1,1
0,31,98.9,2,2911.3,1,1,0,1,2,2,2,0,1,1
2,48,20.15,1,982.95,2,0,1,0,1,1,1,1,1,0
0,30,101.3,2,2974.5,1,0,0,1,2,0,2,0,1,0
0,10,20.0,1,198.7,2,0,1,0,1,1,1,1,1,0
0,12,105.3,0,1275.65,1,0,0,1,2,2,2,2,1,0
2,57,69.85,2,4003.0,0,0,2,0,0,2,2,0,1,0
0,58,65.25,0,3791.6,0,1,2,0,1,0,2,2,1,0
2,37,19.8,1,813.3,2,0,1,0,3,1,1,1,1,0
0,44,19.6,1,780.25,2,1,1,1,3,1,1,1,1,0
1,27,20.05,1,552.9,2,0,1,1,1,1,1,1,1,0
0,8,49.4,2,408.25,0,0,0,0,2,0,0,0,1,0
0,3,76.05,0,231.8,1,0,0,0,2,0,0,0,1,1
0,25,88.4,0,2191.15,1,1,0,0,0,2,0,2,1,0
0,57,100.6,0,5611.7,1,1,0,1,2,0,2,2,1,0
0,12,19.45,1,246.25,2,0,1,0,3,1,1,1,1,0
2,62,20.3,1,1296.15,2,1,1,1,0,1,1,1,1,0
2,65,107.65,2,7082.85,1,1,0,0,0,2,2,2,1,0
2,71,80.45,2,5662.25,0,1,0,0,0,2,2,0,1,0
1,21,58.85,0,1215.45,0,1,0,1,1,0,2,2,1,0
1,71,109.6,0,7854.15,1,1,2,0,2,2,2,2,1,0
0,7,75.15,0,525.0,1,0,0,0,2,2,0,0,1,0
2,72,73.0,2,5265.2,0,0,2,0,1,2,0,2,1,0
0,1,70.1,0,70.1,1,0,0,0,2,0,0,0,1,0
2,72,98.65,2,7129.45,1,1,0,1,0,2,0,2,1,0
1,64,111.45,2,7266.95,1,1,0,1,2,2,2,2,1,0
2,72,114.9,2,8496.7,1,0,2,0,2,2,2,2,1,0
2,13,20.4,1,261.3,2,0,1,0,3,1,1,1,1,0
0,31,104.35,0,3205.6,1,0,2,0,2,0,2,2,1,0
0,1,69.75,0,69.75,1,0,0,0,2,0,0,0,1,1
0,7,34.5,2,279.25,0,1,2,1,2,0,0,0,0,1
0,61,105.55,0,6281.45,1,1,0,0,2,2,2,2,1,1
0,10,70.3,0,738.2,1,1,0,0,2,0,0,0,1,1
0,14,80.45,2,1137.05,0,1,0,1,1,0,2,2,1,0
1,67,94.35,2,6341.45,1,1,2,1,1,0,0,0,1,1
2,72,91.35,2,6697.2,0,0,2,0,0,2,2,2,1,0
0,6,44.6,0,260.8,0,1,0,1,0,0,0,0,1,1
0,1,19.6,1,19.6,2,0,1,0,3,1,1,1,1,1
1,25,19.9,1,505.45,2,1,1,1,2,1,1,1,1,0
0,18,68.35,2,1299.8,0,0,2,0,2,2,2,0,1,0
2,71,79.1,2,5564.85,0,1,0,0,1,2,2,2,1,0
1,28,51.0,0,1381.8,0,1,0,1,2,0,0,0,1,0
0,2,80.55,0,188.1,1,0,2,1,1,0,0,0,1,0
0,17,66.7,2,1077.05,0,1,0,1,3,2,0,2,1,0
0,56,86.4,0,4922.4,1,0,2,0,2,0,0,2,1,0
1,60,50.05,0,2911.5,0,1,2,0,2,2,0,2,0,0
2,33,25.7,1,826.1,2,0,1,0,1,1,1,1,1,0
0,1,83.4,2,83.4,1,0,2,0,3,0,0,2,1,0
0,2,70.7,0,140.7,1,0,0,0,1,0,0,0,1,1
2,63,84.65,2,5377.8,1,1,2,0,1,0,0,0,1,0
0,7,99.25,0,665.45,1,1,0,0,2,2,2,0,1,1
2,55,64.75,0,3617.1,0,0,0,0,3,2,0,2,1,0
1,65,100.15,2,6643.5,1,1,2,0,0,0,2,2,1,0
0,1,84.8,2,84.8,1,1,0,0,2,0,2,0,1,1
2,63,25.25,1,1559.3,2,0,1,0,3,1,1,1,1,0
2,70,113.0,2,7987.6,1,1,2,0,1,2,2,2,1,0
2,36,40.65,2,1547.35,0,1,2,1,1,2,0,0,0,0
1,52,105.0,2,5426.85,1,0,0,0,0,2,2,2,1,1
0,22,54.45,0,1127.35,0,0,2,0,2,0,0,0,1,1
0,22,94.95,2,2142.8,1,0,0,0,0,2,0,2,1,0
0,5,59.9,2,287.85,0,0,2,0,1,0,0,2,1,0
0,47,85.3,0,4045.65,1,1,0,0,2,2,0,0,1,1
0,33,83.35,0,2757.85,1,0,0,0,2,0,0,0,1,1
0,18,33.5,0,600.0,0,0,0,0,1,2,0,2,0,1
0,1,19.8,1,19.8,2,0,1,0,1,1,1,1,1,0
2,56,81.8,2,4534.45,0,0,0,0,1,2,2,2,1,0
0,2,20.0,1,40.9,2,0,1,0,3,1,1,1,1,0
0,35,59.6,0,2094.9,0,0,2,0,2,2,0,0,1,0
2,64,25.0,1,1584.8,2,1,1,0,1,1,1,1,1,0
0,15,84.35,0,1302.65,1,0,2,0,1,2,0,0,1,0
0,24,90.35,0,2238.5,1,0,0,0,2,0,2,0,1,1
2,70,75.35,2,5437.75,0,1,2,1,1,0,2,0,1,0
0,1,90.75,0,90.75,1,1,0,0,2,0,2,0,1,1
0,4,89.6,0,365.65,1,0,0,1,3,0,2,2,1,1
1,39,59.3,2,2209.15,0,0,0,0,2,0,0,0,1,0
0,29,66.1,0,1912.15,0,0,2,0,2,0,0,0,1,0
2,14,18.8,1,255.55,2,1,1,1,3,1,1,1,1,0
2,61,86.45,2,5175.3,0,0,2,0,1,2,2,0,1,0
0,13,52.1,0,670.65,0,0,2,1,1,0,0,0,1,0
2,66,47.4,2,3177.25,0,0,2,0,3,2,0,2,0,0
0,2,49.25,0,90.35,0,0,0,0,2,2,2,0,0,1
1,59,109.15,0,6557.75,1,1,2,0,1,2,2,2,1,0
1,62,94.95,0,5791.85,1,1,2,1,1,0,2,2,1,0
1,33,93.55,2,3055.5,1,1,2,0,2,0,0,2,1,0
2,66,79.5,2,5196.1,0,0,0,1,1,2,2,2,1,0
2,72,115.05,2,8405.0,1,0,2,0,1,2,2,2,1,0
0,19,95.15,0,1789.25,1,0,2,0,2,0,0,2,1,1
1,51,95.15,2,5000.05,1,1,2,1,3,0,2,0,1,0
0,63,105.4,2,6713.2,1,0,0,0,2,0,2,2,1,0
1,27,20.1,1,562.6,2,0,1,0,0,1,1,1,1,0
0,22,101.35,0,2317.1,1,0,2,0,0,0,2,0,1,1
0,4,20.05,1,91.45,2,0,1,0,3,1,1,1,1,0
2,42,20.7,1,828.85,2,1,1,1,3,1,1,1,1,0
1,29,20.35,1,617.35,2,0,1,0,3,1,1,1,1,0
0,4,70.05,0,266.9,1,0,0,0,1,0,0,0,1,1
1,30,19.7,1,625.05,2,0,1,0,3,1,1,1,1,0
0,4,74.65,0,301.4,1,1,0,0,2,0,0,0,1,1
2,71,85.45,2,6029.9,0,1,2,1,0,2,2,2,1,0
2,46,40.4,2,1842.7,0,1,2,0,1,2,0,0,0,0
0,4,50.4,0,206.6,0,0,0,0,3,0,0,0,1,1
0,7,79.65,0,604.7,1,0,2,0,3,0,0,0,1,1
1,69,105.2,2,7386.05,1,0,0,0,0,0,2,2,1,0
2,72,100.65,0,7334.05,1,1,2,0,0,2,2,2,1,0
0,19,79.85,0,1471.75,1,0,0,0,2,2,0,0,1,1
0,28,91.0,2,2626.15,1,0,0,0,2,2,0,0,1,0
0,5,78.75,0,412.1,1,1,0,0,2,0,0,2,1,1
2,72,116.75,2,8277.05,1,1,2,0,1,2,2,2,1,0
0,8,80.45,0,583.45,1,1,0,1,1,0,2,0,1,1
1,7,59.1,0,369.25,0,0,2,0,2,0,0,0,1,0
2,72,19.3,1,1414.8,2,0,1,0,0,1,1,1,1,0
0,8,19.65,1,169.75,2,1,1,1,1,1,1,1,1,0
1,52,81.4,2,4354.45,0,1,2,0,1,2,0,2,1,0
2,68,38.9,2,2719.2,0,0,2,0,3,2,0,0,0,0
2,71,87.95,2,6365.35,0,1,2,0,0,2,2,2,1,0
0,2,19.85,1,51.6,2,0,1,0,3,1,1,1,1,0
0,34,96.35,2,3190.25,1,0,0,0,2,0,2,2,1,0
0,35,24.15,0,812.5,0,0,0,0,2,0,0,0,0,0
1,61,19.1,1,1143.8,2,1,1,1,1,1,1,1,1,0
0,1,44.0,0,44.0,0,0,0,0,2,0,0,0,1,0
0,1,50.1,0,50.1,0,0,0,0,3,0,0,0,1,1
1,53,60.6,0,3297.0,0,1,0,1,1,2,0,0,1,0
2,72,25.65,1,1887.0,2,1,1,0,0,1,1,1,1,0
0,2,76.4,0,151.8,1,1,0,0,2,2,0,0,1,1
0,3,98.7,2,293.65,1,0,0,0,2,2,2,0,1,1
0,13,100.8,0,1308.1,1,0,2,0,2,0,2,0,1,1
0,41,53.95,0,2215.4,0,1,0,0,2,2,2,2,0,0
1,24,20.4,1,482.8,2,1,1,0,1,1,1,1,1,0
0,1,20.45,1,20.45,2,0,1,0,3,1,1,1,1,0
2,54,95.1,2,5064.85,1,0,0,0,0,2,0,0,1,0
0,41,25.25,1,996.45,2,0,1,0,0,1,1,1,1,0
0,19,44.9,0,839.65,0,1,0,0,3,0,0,0,1,0
2,72,92.65,2,6733.0,0,1,2,1,0,2,2,2,1,0
2,62,43.7,2,2618.3,0,0,2,0,0,2,0,2,0,0
2,56,72.6,2,4084.35,0,1,2,1,1,0,2,0,1,0
0,15,51.55,0,765.5,0,0,0,0,2,0,0,0,1,1
0,10,79.25,0,793.55,1,0,0,0,2,0,0,0,1,1
2,32,18.95,1,613.95,2,1,1,1,3,1,1,1,1,0
0,21,20.5,1,402.85,2,0,1,0,1,1,1,1,1,0
1,62,19.95,1,1244.8,2,1,1,1,0,1,1,1,1,0
2,27,20.6,1,581.85,2,0,1,1,3,1,1,1,1,0
0,5,94.85,0,462.8,1,0,0,0,0,0,2,0,1,1
1,25,61.05,0,1540.2,0,0,2,0,2,2,2,2,0,0
0,2,85.7,0,169.8,1,0,0,0,2,0,0,0,1,1
1,49,106.65,2,5168.1,1,0,0,0,0,0,2,2,1,0
0,63,108.25,0,6780.1,1,0,2,0,1,2,2,2,1,0
0,4,20.4,1,94.5,2,0,1,1,1,1,1,1,1,0
0,1,55.3,0,55.3,0,1,0,0,3,0,2,0,1,0
0,11,20.25,1,208.0,2,0,1,0,3,1,1,1,1,0
0,52,72.95,0,3829.75,1,0,0,0,0,0,0,0,1,0
0,60,89.45,0,5294.6,1,1,0,0,2,0,0,2,1,0
1,64,104.65,2,6889.8,1,0,0,0,1,2,2,0,1,0
2,43,75.2,0,3254.35,0,1,2,1,0,2,2,0,1,0
1,61,101.15,2,6383.9,1,1,0,0,0,0,2,0,1,0
0,1,44.4,0,44.4,0,0,0,0,3,0,0,0,1,1
0,5,89.5,0,477.7,1,0,0,0,2,0,2,0,1,1
2,66,68.75,2,4447.55,0,0,2,0,0,2,0,2,1,0
2,67,111.05,2,7321.05,1,1,2,0,2,2,2,2,1,0
0,1,86.05,0,86.05,1,1,0,0,2,0,2,0,1,1
2,31,21.0,1,697.7,2,1,1,1,3,1,1,1,1,0
0,7,19.4,1,168.65,2,0,1,0,3,1,1,1,1,0
1,34,77.2,0,2753.8,0,1,0,1,0,2,2,0,1,0
1,3,19.45,1,69.25,2,0,1,0,3,1,1,1,1,0
0,19,24.85,0,434.8,0,1,0,1,3,0,0,0,0,0
0,31,35.4,2,1077.5,0,1,2,1,0,0,0,0,0,1
0,1,95.65,0,95.65,1,0,0,0,3,0,2,0,1,1
0,3,41.35,2,107.25,0,0,2,0,3,2,0,0,0,0
0,46,19.6,1,851.2,2,1,1,0,2,1,1,1,1,0
0,1,20.95,1,20.95,2,0,1,0,3,1,1,1,1,1
1,69,84.45,0,5848.6,1,1,2,1,0,2,0,0,1,0
0,5,20.25,1,109.8,2,0,1,0,3,1,1,1,1,0
0,1,19.65,1,19.65,2,0,1,0,0,1,1,1,1,0
1,26,20.65,1,595.5,2,0,1,0,1,1,1,1,1,0
