TotalCharges,MonthlyCharges,tenure,Contract,OnlineSecurity,TechSupport,InternetService,DeviceProtection,OnlineBackup,Churn
3190.25,96.35,34,0,0,2,1,0,2,0
812.5,24.15,35,0,0,0,0,0,0,0
1143.8,19.1,61,1,1,1,2,1,1,0
44.0,44.0,1,0,0,0,0,0,0,0
50.1,50.1,1,0,0,0,0,0,0,1
3297.0,60.6,53,1,0,0,0,2,0,0
1887.0,25.65,72,2,1,1,2,1,1,0
151.8,76.4,2,0,0,0,1,2,0,1
293.65,98.7,3,0,0,2,1,2,0,1
1308.1,100.8,13,0,2,0,1,0,0,1
2215.4,53.95,41,0,0,0,0,2,2,0
482.8,20.4,24,1,1,1,2,1,1,0
216.45,29.35,8,0,2,0,0,0,0,0
20.45,20.45,1,0,1,1,2,1,1,0
5064.85,95.1,54,2,0,2,1,2,0,0
996.45,25.25,41,0,1,1,2,1,1,0
839.65,44.9,19,0,0,0,0,0,0,0
6733.0,92.65,72,2,2,2,0,2,2,0
2618.3,43.7,62,2,2,2,0,2,2,0
4084.35,72.6,56,2,2,2,0,0,0,0
765.5,51.55,15,0,0,0,0,0,0,1
793.55,79.25,10,0,0,0,1,0,0,1
613.95,18.95,32,2,1,1,2,1,1,0
402.85,20.5,21,0,1,1,2,1,1,0
1244.8,19.95,62,1,1,1,2,1,1,0
581.85,20.6,27,2,1,1,2,1,1,0
462.8,94.85,5,0,0,0,1,0,0,1
1540.2,61.05,25,1,2,0,0,2,2,0
169.8,85.7,2,0,0,0,1,0,0,1
5168.1,106.65,49,1,0,2,1,0,2,0
6780.1,108.25,63,0,2,0,1,2,2,0
94.5,20.4,4,0,1,1,2,1,1,0
55.3,55.3,1,0,0,0,0,0,0,0
208.0,20.25,11,0,1,1,2,1,1,0
3829.75,72.95,52,0,0,0,1,0,0,0
5294.6,89.45,60,0,0,0,1,0,2,0
6889.8,104.65,64,1,0,2,1,2,0,0
3254.35,75.2,43,2,2,0,0,2,0,0
6383.9,101.15,61,1,0,2,1,0,0,0
44.4,44.4,1,0,0,0,0,0,0,1
477.7,89.5,5,0,0,0,1,0,0,1
4447.55,68.75,66,2,2,2,0,2,2,0
7321.05,111.05,67,2,2,2,1,2,2,0
86.05,86.05,1,0,0,0,1,0,0,1
697.7,21.0,31,2,1,1,2,1,1,0
168.65,19.4,7,0,1,1,2,1,1,0
2753.8,77.2,34,1,0,0,0,2,0,0
69.25,19.45,3,1,1,1,2,1,1,0
434.8,24.85,19,0,0,0,0,0,0,0
1077.5,35.4,31,0,2,2,0,0,0,1
95.65,95.65,1,0,0,0,1,0,0,1
107.25,41.35,3,0,2,2,0,2,0,0
851.2,19.6,46,0,1,1,2,1,1,0
20.95,20.95,1,0,1,1,2,1,1,1
5848.6,84.45,69,1,2,0,1,2,0,0
109.8,20.25,5,0,1,1,2,1,1,0
19.65,19.65,1,0,1,1,2,1,1,0
595.5,20.65,26,1,1,1,2,1,1,0
329.8,34.7,10,0,0,0,0,0,0,1
2513.5,99.3,25,2,0,2,1,2,0,0
5135.35,81.05,64,0,2,0,1,0,2,0
931.75,70.15,13,0,0,0,1,0,0,0
7396.15,115.0,64,1,2,2,1,2,2,0
3958.85,84.8,46,0,0,2,1,2,0,0
260.9,19.7,12,1,1,1,2,1,1,0
297.3,19.75,15,0,1,1,2,1,1,1
1515.1,92.55,17,0,0,0,1,0,0,1
816.8,63.15,13,0,2,0,0,2,0,0
4868.4,74.0,67,2,2,2,0,0,2,0
688.0,29.1,24,0,0,0,0,2,0,0
3229.65,60.05,53,1,2,2,0,0,0,1
1178.25,74.3,16,0,0,0,1,0,2,1
185.4,20.0,10,0,1,1,2,1,1,0
966.25,74.65,13,1,0,0,1,0,2,0
758.6,85.35,9,0,0,0,1,0,0,1
1863.8,74.3,25,1,2,2,0,2,2,1
265.8,44.4,7,0,0,2,0,0,2,0
3297.0,85.4,38,2,2,2,0,2,0,0
4107.3,94.1,43,0,2,0,1,0,2,0
396.3,98.1,4,0,0,2,1,2,0,1
2809.05,108.9,25,2,0,2,1,2,2,0
1567.55,56.2,27,1,2,0,0,0,2,0
1851.45,26.1,72,2,1,1,2,1,1,0
6028.95,85.45,71,1,2,0,1,0,2,0
5551.15,109.65,50,2,2,2,1,0,2,1
4317.35,74.35,57,2,2,0,0,2,0,0
736.8,48.85,15,0,0,0,0,0,2,0
336.15,80.1,4,0,2,0,1,0,0,0
1522.65,56.05,28,0,2,0,0,0,2,0
622.9,74.55,9,0,0,0,1,0,0,1
4959.6,89.8,55,0,2,0,1,0,0,0
329.95,100.95,3,0,0,0,1,2,0,1
1048.85,94.9,10,0,0,0,1,2,0,1
1001.5,19.1,55,1,1,1,2,1,1,0
442.6,20.35,20,0,1,1,2,1,1,0
6703.5,106.05,62,1,0,2,1,0,2,0
3351.55,104.9,32,0,0,2,1,2,0,1
779.25,19.65,43,2,1,1,2,1,1,0
259.8,24.1,9,1,0,0,0,0,0,1
3483.45,59.85,60,2,2,2,0,0,2,0
4890.5,86.1,58,2,2,0,0,2,2,0
136.75,19.45,7,1,1,1,2,1,1,0
184.15,97.1,2,0,2,0,1,0,0,0
1315.0,36.65,37,0,0,0,0,2,2,0
6767.1,103.9,65,1,0,2,1,2,0,0
757.95,19.75,39,2,1,1,2,1,1,0
6890.0,104.05,66,1,0,2,1,0,2,1
1657.4,24.55,68,2,1,1,2,1,1,0
3008.55,48.7,62,2,2,2,0,0,2,0
262.05,88.35,3,0,0,2,1,2,0,1
8165.1,109.55,72,2,2,0,1,2,2,0
875.55,20.65,41,2,1,1,2,1,1,0
2649.15,94.65,29,0,2,0,1,0,0,1
220.65,55.2,4,0,2,0,0,0,2,0
1301.9,24.05,53,1,1,1,2,1,1,0
74.4,74.4,1,0,0,0,1,0,0,1
790.0,20.45,39,2,1,1,2,1,1,0
1237.65,19.25,63,2,1,1,2,1,1,0
378.6,26.35,15,0,1,1,2,1,1,0
592.65,43.8,13,1,0,0,0,0,0,0
50.15,50.15,1,0,0,0,0,0,2,0
20.45,20.45,1,2,1,1,2,1,1,0
3638.25,61.4,60,2,2,0,0,2,2,0
1060.2,98.1,12,0,0,0,1,2,2,1
4017.45,61.15,66,2,2,0,0,2,2,0
854.9,20.25,42,1,1,1,2,1,1,0
4174.35,63.85,66,1,2,2,0,0,2,0
4920.55,98.7,49,0,0,0,1,0,2,0
20.5,20.5,1,0,1,1,2,1,1,1
810.3,20.0,41,2,1,1,2,1,1,0
772.4,19.3,41,2,1,1,2,1,1,0
1936.85,84.4,23,0,2,2,1,0,2,0
79.8,25.1,3,0,0,0,0,0,0,0
202.25,48.25,4,0,2,2,0,2,0,0
1070.5,19.85,52,2,1,1,2,1,1,0
347.65,99.6,4,0,2,0,1,0,0,1
113.1,62.15,2,0,2,0,0,0,0,0
1454.25,56.25,24,1,2,0,0,2,0,0
246.7,20.3,12,0,1,1,2,1,1,0
6017.9,99.0,60,0,0,2,1,0,0,0
5817.45,90.6,64,2,2,2,0,2,2,0
5595.3,85.9,66,2,2,2,0,2,2,0
4765.0,79.2,60,1,0,0,1,2,0,0
1201.65,70.35,17,1,2,0,0,2,0,0
867.3,19.35,42,2,1,1,2,1,1,0
50.15,50.15,1,0,0,0,0,0,0,0
3007.25,63.8,47,2,0,2,0,0,2,0
252.75,20.55,10,0,1,1,2,1,1,0
6306.5,88.55,70,2,2,2,0,2,2,0
6841.05,101.4,67,0,0,0,1,2,0,0
81.95,81.95,1,0,0,0,1,0,0,1
44.6,44.6,1,0,0,0,0,0,0,0
226.2,63.75,4,0,0,2,0,0,2,0
7082.5,109.25,66,2,2,0,1,2,2,0
1017.35,84.6,12,0,0,0,1,0,2,0
527.35,20.45,24,1,1,1,2,1,1,0
2146.5,85.75,26,0,0,0,1,0,2,0
455.3,91.1,6,0,0,0,1,0,0,1
5969.85,107.95,57,2,0,2,1,2,0,0
1235.55,86.1,14,0,0,0,1,0,0,1
1014.25,22.95,42,2,1,1,2,1,1,0
2362.1,94.7,25,0,0,0,1,0,0,1
1225.65,19.45,64,2,1,1,2,1,1,0
1873.7,85.1,22,0,0,0,1,0,0,1
386.5,19.7,19,1,1,1,2,1,1,0
6010.05,99.15,61,0,0,0,1,0,2,1
1850.65,87.0,22,0,0,0,1,2,0,0
1043.4,79.95,12,0,0,0,1,0,0,0
1910.75,64.0,31,1,2,2,0,0,0,0
716.1,64.9,11,0,0,0,0,0,0,0
1686.15,25.75,68,2,1,1,2,1,1,0
6716.45,90.15,72,2,2,2,0,2,2,0
7839.85,116.1,67,2,2,2,1,2,2,0
45.05,45.05,1,0,0,0,0,0,0,1
71.0,71.0,1,0,0,0,1,0,0,1
2919.85,50.0,58,1,2,0,0,2,2,0
79.7,79.7,1,0,0,0,1,0,0,1
20.45,20.45,1,0,1,1,2,1,1,0
1254.7,59.0,22,0,2,0,0,0,2,1
717.5,19.85,37,1,1,1,2,1,1,0
253.8,19.95,13,1,1,1,2,1,1,0
1110.05,26.45,43,2,1,1,2,1,1,0
348.8,63.4,6,2,2,2,0,2,2,0
3888.65,53.95,71,2,2,2,0,2,2,0
69.25,69.25,1,0,0,0,1,0,0,1
6843.15,95.1,72,2,2,0,1,0,2,0
432.25,35.5,12,0,0,2,0,0,2,0
1767.35,70.95,25,0,0,0,1,0,0,1
1742.45,79.2,21,1,0,2,1,2,0,0
297.35,48.8,6,0,0,2,0,0,0,0
1820.45,89.0,20,0,0,0,1,0,0,1
1742.95,99.4,18,0,2,0,1,0,0,1
2444.25,55.45,43,1,0,2,0,0,2,0
949.8,25.4,35,2,1,1,2,1,1,0
73.5,73.5,1,0,0,0,1,2,0,1
2970.8,93.5,32,0,0,0,1,2,2,0
3334.95,63.9,52,2,2,2,0,2,2,0
2010.95,64.85,32,1,0,0,0,0,0,0
4684.3,63.8,72,2,2,2,0,2,2,0
2181.55,44.45,51,0,2,2,0,0,0,0
1303.25,19.95,68,2,1,1,2,1,1,0
371.4,43.35,8,0,0,0,0,2,2,0
2409.9,49.65,49,2,0,0,0,0,2,0
6155.4,85.1,72,2,2,2,0,2,2,0
2602.9,92.35,28,0,2,0,1,0,0,1
4667.0,89.8,54,0,2,0,1,2,0,0
824.75,74.55,11,0,0,0,1,0,2,1
5153.5,103.05,50,1,0,2,1,2,0,0
8182.85,116.0,69,2,2,2,1,2,2,0
69.9,69.9,1,0,0,0,1,0,0,0
6683.4,95.1,68,2,2,2,1,0,2,0
1564.05,40.25,40,1,2,2,0,0,2,0
755.6,25.75,31,2,1,1,2,1,1,0
3465.05,105.35,33,0,0,0,1,2,2,0
6292.7,113.6,55,2,0,2,1,2,2,0
1664.3,24.0,68,2,1,1,2,1,1,0
198.1,19.4,12,0,1,1,2,1,1,0
6045.9,86.1,71,2,2,2,0,2,2,0
4108.15,102.65,40,0,0,0,1,2,2,0
5980.75,92.85,64,1,0,0,1,2,2,0
5043.2,97.75,53,1,0,2,1,0,2,0
1029.75,83.8,12,0,0,2,1,2,2,1
7114.25,97.95,72,2,2,0,1,2,2,0
907.05,19.95,46,2,1,1,2,1,1,0
973.95,24.6,40,2,1,1,2,1,1,0
605.75,50.95,12,0,2,2,0,0,2,0
661.55,75.6,9,0,2,0,1,0,0,0
4116.9,80.75,51,0,0,2,1,0,0,0
4494.65,90.4,49,0,0,0,1,2,2,0
4259.3,99.8,41,0,0,0,1,2,0,1
3282.75,60.25,56,1,2,2,0,2,0,0
55.7,20.2,4,0,1,1,2,1,1,0
1274.45,64.15,20,1,2,2,0,0,0,0
493.95,20.25,26,0,1,1,2,1,1,0
2239.65,105.85,20,0,0,0,1,2,2,1
480.75,75.45,7,0,0,0,1,0,0,1
635.6,93.85,7,0,0,0,1,0,0,1
5038.15,99.0,51,0,0,0,1,2,2,0
324.2,80.3,4,0,0,0,1,0,2,0
19.55,19.55,1,0,1,1,2,1,1,0
2793.55,100.75,27,0,2,2,1,0,2,0
2095.0,100.75,22,0,2,0,1,0,0,1
648.65,53.75,12,0,0,2,0,0,2,0
95.05,31.0,3,0,0,2,0,0,0,1
917.15,25.6,34,1,1,1,2,1,1,0
1346.9,58.35,24,1,2,2,0,0,0,0
4242.35,80.0,51,0,0,0,1,2,0,1
672.7,46.35,14,0,0,0,0,0,0,0
6561.25,113.75,59,2,2,2,1,2,2,0
268.45,90.4,3,0,0,0,1,2,2,0
7337.55,109.3,65,2,2,2,1,2,0,0
331.9,70.25,5,0,0,0,1,0,0,1
5194.05,90.3,59,2,2,2,0,2,2,0
4478.85,65.25,72,2,2,2,0,2,2,0
6283.3,100.15,62,0,0,0,1,2,2,1
2659.4,94.5,28,0,2,0,1,0,2,1
196.9,60.65,3,0,0,2,0,0,0,0
439.2,24.1,19,0,1,1,2,1,1,0
19.5,19.5,1,0,1,1,2,1,1,0
2107.15,85.95,24,0,0,2,1,2,2,0
3035.8,53.5,57,1,0,2,0,2,0,0
1866.45,25.45,72,2,1,1,2,1,1,0
1430.95,20.5,67,2,1,1,2,1,1,0
1071.6,20.85,52,1,1,1,2,1,1,0
6457.15,89.9,71,2,2,2,0,2,2,0
684.05,26.0,26,1,1,1,2,1,1,0
3914.05,113.2,35,2,2,2,1,2,2,0
3842.6,69.05,55,2,0,0,1,0,0,0
670.35,20.1,33,2,1,1,2,1,1,0
7880.25,109.65,72,2,2,0,1,2,2,0
19.2,19.2,1,0,1,1,2,1,1,0
298.45,33.9,10,0,0,0,0,0,0,1
3371.75,90.0,37,0,0,2,1,2,0,0
442.45,34.0,12,0,0,2,0,0,2,0
20.4,20.4,1,1,1,1,2,1,1,0
2345.55,38.6,62,2,2,2,0,0,2,0
25.25,25.25,1,0,0,0,0,0,0,0
6143.15,89.95,69,0,0,0,1,0,2,1
414.95,20.6,19,0,1,1,2,1,1,0
1059.55,84.45,12,0,0,0,1,0,0,1
181.8,20.4,9,0,1,1,2,1,1,0
2212.55,81.7,27,1,2,2,0,2,0,0
2180.55,79.5,27,0,0,2,1,0,0,1
89.15,89.15,1,0,0,0,1,0,0,1
459.95,20.3,24,0,1,1,2,1,1,0
2276.95,74.4,32,0,0,0,1,0,2,1
211.95,20.0,11,1,1,1,2,1,1,0
25.0,25.0,1,0,1,1,2,1,1,0
3162.65,80.45,38,0,2,0,1,0,0,0
210.65,19.75,9,2,1,1,2,1,1,0
3566.7,65.65,54,2,2,2,0,0,2,0
2080.1,71.0,29,1,0,0,0,0,0,0
4040.2,89.2,44,0,0,0,1,2,0,0
5186.0,86.75,59,2,2,2,0,2,2,0
196.15,55.3,3,0,0,0,0,0,0,1
1087.45,61.5,18,1,2,2,0,0,2,0
1672.15,25.1,67,2,1,1,2,1,1,0
1206.05,55.15,22,0,0,2,0,0,2,1
1113.95,34.05,33,1,2,2,0,0,0,0
38.15,19.95,2,0,1,1,2,1,1,0
6339.3,89.7,72,2,2,2,0,2,2,0
184.1,20.4,9,0,1,1,2,1,1,0
1688.9,26.3,67,2,1,1,2,1,1,0
1378.25,84.95,16,0,0,0,1,0,0,1
219.0,43.25,5,0,2,2,0,2,2,1
79.55,79.55,1,0,0,0,1,0,0,1
369.05,19.45,17,2,1,1,2,1,1,0
7553.6,110.8,68,2,2,0,1,2,2,0
84.5,84.5,1,0,0,0,1,0,0,1
1813.1,69.3,25,0,0,0,1,0,0,0
3321.35,49.35,67,1,2,2,0,2,0,0
707.5,20.35,32,1,1,1,2,1,1,0
7112.15,105.6,67,1,2,0,1,0,2,0
4641.1,64.45,72,2,2,2,0,2,2,0
7690.9,108.6,71,2,0,2,1,2,2,1
49.9,49.9,1,0,0,0,0,0,2,0
1380.1,30.3,46,0,0,0,0,0,2,1
78.65,30.4,2,0,0,0,0,2,0,1
45.4,45.4,1,0,0,0,0,0,0,1
3094.65,65.65,48,1,0,0,0,2,2,0
6518.35,103.3,61,1,0,2,1,2,0,0
2585.95,84.15,32,0,0,0,1,0,2,1
82.7,44.45,2,0,0,0,0,0,0,0
58.85,19.75,3,0,1,1,2,1,1,1
425.9,85.4,5,0,0,2,1,0,0,1
6342.7,89.9,71,2,2,2,0,2,2,0
2030.75,55.05,37,0,2,0,0,0,0,0
6700.05,104.1,65,2,0,2,1,2,0,0
7244.7,106.6,67,1,0,2,1,0,2,0
3486.65,70.5,50,2,2,2,0,0,0,0
411.15,19.6,25,1,1,1,2,1,1,0
937.5,55.85,17,1,0,0,0,2,0,1
1559.15,24.05,64,2,1,1,2,1,1,0
970.4,38.1,25,1,0,0,0,2,0,0
2483.5,106.4,23,0,0,0,1,2,2,1
828.2,34.25,24,0,0,2,0,2,0,0
1493.2,68.65,21,0,0,0,1,0,0,0
45.8,45.8,1,0,0,0,0,0,0,0
777.3,75.75,10,0,0,0,1,0,0,0
556.35,84.4,6,0,0,0,1,0,2,1
187.35,20.55,10,0,1,1,2,1,1,0
307.6,50.95,6,0,2,2,0,0,2,0
4318.35,90.5,47,2,2,2,0,2,2,0
4820.55,79.4,61,1,2,2,0,2,2,0
3038.55,58.75,52,2,2,0,0,2,2,0
7472.15,105.7,71,1,0,0,1,2,2,0
2296.25,53.3,45,2,2,0,0,2,0,0
187.45,85.55,2,0,0,0,1,0,0,1
261.25,68.65,4,0,0,0,0,0,2,1
38.45,24.3,2,0,0,0,0,0,0,0
299.2,77.85,4,0,0,0,1,0,0,1
3043.6,59.9,51,1,2,2,0,0,0,0
1506.4,23.95,60,1,1,1,2,1,1,0
163.7,20.15,9,1,1,1,2,1,1,0
323.25,105.35,3,0,0,0,1,2,2,1
1640.0,95.65,17,0,0,2,1,2,0,0
762.1,87.05,8,0,0,0,1,0,0,1
3846.35,81.0,46,2,2,2,0,2,0,0
5646.6,82.45,68,2,2,2,0,2,2,0
53.5,53.5,1,0,0,0,0,0,0,1
25.1,25.1,1,0,0,0,0,0,0,1
1516.6,54.4,28,1,0,2,0,0,2,0
2224.5,58.6,39,1,0,0,0,0,2,0
888.75,84.8,11,0,0,0,1,2,0,0
4310.35,61.4,71,2,0,2,0,2,2,0
42.9,20.4,2,0,1,1,2,1,1,0
2365.15,79.65,30,0,0,0,1,2,2,1
353.65,20.15,17,1,1,1,2,1,1,0
5073.1,94.45,55,0,0,0,1,2,2,0
4526.85,79.8,58,0,2,0,1,0,0,0
308.25,54.2,5,0,2,2,0,0,0,1
19.45,19.45,1,0,1,1,2,1,1,1
678.45,74.05,9,0,0,0,1,0,0,0
1237.3,49.15,26,0,0,2,0,0,0,0
1023.95,19.4,50,2,1,1,2,1,1,0
8182.75,113.65,72,2,2,2,1,2,2,0
4532.3,106.0,43,1,2,2,1,0,2,0
1444.05,25.95,56,2,1,1,2,1,1,0
19.1,19.1,1,0,1,1,2,1,1,0
7372.65,103.4,72,2,0,0,1,2,2,1
7325.1,100.55,72,2,2,2,1,0,2,0
392.65,75.15,5,0,0,2,0,2,0,0
1058.6,84.45,13,0,0,0,1,2,2,1
3990.75,89.15,44,1,0,0,1,2,2,0
835.5,19.5,44,1,1,1,2,1,1,0
2628.6,85.95,32,0,0,0,1,0,0,1
1718.35,24.95,69,2,1,1,2,1,1,0
1023.9,59.4,16,0,0,2,0,0,0,1
1193.55,19.5,68,1,1,1,2,1,1,0
1205.5,69.95,16,0,0,0,1,0,0,0
5776.45,82.85,68,2,2,2,0,0,2,0
78.9,19.0,4,0,1,1,2,1,1,0
1025.15,38.85,26,0,2,2,0,0,2,0
856.35,30.6,29,0,0,0,0,0,2,1
122.0,20.35,5,0,1,1,2,1,1,0
6602.9,95.0,70,1,0,0,1,2,2,0
1712.9,74.4,24,1,2,2,0,0,0,0
5682.25,78.45,72,2,2,2,0,2,2,0
74.3,74.3,1,0,0,2,1,0,0,0
3635.15,51.05,70,1,0,2,0,2,2,0
702.9,19.2,36,0,1,1,2,1,1,0
3734.25,99.55,38,0,0,2,1,0,0,1
1144.5,70.0,17,0,0,0,1,0,0,1
4454.25,109.1,41,1,0,2,1,2,2,0
45.3,45.3,1,0,0,0,0,0,0,1
75.6,29.85,2,0,0,2,0,0,0,1
1117.55,76.45,14,0,0,0,1,2,0,0
19.8,19.8,1,0,1,1,2,1,1,1
930.05,72.8,13,0,0,2,0,2,2,0
333.6,76.65,4,0,0,0,1,0,2,1
465.05,99.15,5,0,0,2,1,0,2,1
1669.4,101.75,15,0,2,0,1,2,0,0
3545.1,75.45,47,0,2,0,1,0,0,0
504.05,64.1,8,0,0,2,0,2,0,0
440.2,25.65,17,0,0,0,0,0,0,0
1151.55,75.1,15,0,2,0,1,0,0,0
1249.25,54.4,23,0,2,0,0,0,0,0
317.75,72.75,4,0,0,0,1,0,2,0
535.05,19.85,29,1,1,1,2,1,1,0
461.3,19.05,25,0,1,1,2,1,1,0
431.0,44.95,9,0,0,0,0,0,0,1
878.35,49.55,18,0,0,0,0,2,0,1
335.75,94.85,3,0,0,0,1,0,0,0
3121.4,46.25,69,2,2,2,0,2,2,0
324.8,19.35,14,1,1,1,2,1,1,0
1394.55,69.6,19,0,0,0,0,0,0,0
3413.25,90.7,39,0,0,0,1,0,2,0
3143.65,101.4,31,0,0,0,1,2,2,0
439.75,20.25,24,1,1,1,2,1,1,0
664.4,48.8,14,0,0,2,0,0,0,0
4759.55,74.35,64,2,2,2,0,2,2,0
1033.0,19.35,50,1,1,1,2,1,1,0
3482.85,68.75,52,1,0,2,0,2,2,0
2688.45,100.2,28,1,0,0,1,0,2,0
435.25,20.85,21,2,1,1,2,1,1,0
2448.75,95.9,25,0,0,0,1,0,2,1
307.0,19.35,17,1,1,1,2,1,1,0
2689.35,45.0,58,1,0,0,0,0,0,0
1329.2,81.5,17,0,0,0,1,0,0,1
1281.25,25.5,51,2,1,1,2,1,1,0
3527.0,48.9,72,2,2,2,0,2,0,0
4348.65,84.1,52,0,2,0,1,0,0,1
561.15,19.6,27,2,1,1,2,1,1,0
5129.3,81.3,64,2,2,2,0,2,2,0
4285.8,95.2,45,2,0,2,1,0,0,0
93.7,36.45,3,0,0,0,0,0,0,1
5894.5,83.3,71,2,0,2,0,2,2,0
25.05,25.05,1,0,0,0,0,0,0,1
1160.75,20.3,58,2,1,1,2,1,1,0
3091.75,89.85,34,0,0,0,1,2,2,0
365.55,49.85,8,0,2,0,0,0,0,1
272.95,19.8,15,0,1,1,2,1,1,0
3632.0,54.65,66,2,0,2,0,2,0,0
381.2,29.35,12,0,0,0,0,0,2,0
1035.5,19.15,58,2,1,1,2,1,1,0
52.0,19.1,3,2,1,1,2,1,1,0
2342.2,55.55,43,0,0,0,0,2,2,1
653.9,80.55,9,0,0,0,1,2,2,0
71.2,20.25,3,1,1,1,2,1,1,0
1821.8,25.5,68,2,1,1,2,1,1,0
5278.15,104.3,54,0,0,0,1,2,2,1
4024.2,79.6,50,2,0,2,0,0,2,0
55.25,55.25,1,0,0,0,0,0,0,0
6520.8,88.05,72,2,2,2,0,2,2,0
854.9,20.4,40,1,1,1,2,1,1,0
8308.9,117.6,72,2,2,2,1,2,2,0
109.2,20.0,6,0,1,1,2,1,1,0
92.05,19.65,5,0,1,1,2,1,1,0
3420.5,70.55,48,1,0,0,0,2,2,0
93.85,93.85,1,0,0,0,1,0,0,1
4068.0,65.8,64,1,2,2,0,0,0,0
337.9,20.05,17,1,1,1,2,1,1,0
3168.75,80.0,40,0,0,0,1,2,2,0
1412.4,35.4,41,1,2,0,0,2,0,0
3974.7,79.6,51,1,0,0,1,0,2,0
50.45,50.45,1,0,0,0,0,2,0,1
42.45,20.45,2,0,1,1,2,1,1,0
5461.45,79.6,68,1,0,0,1,2,2,0
571.75,24.7,24,2,1,1,2,1,1,0
5498.2,77.3,70,2,2,2,0,2,0,0
96.85,29.75,3,0,0,2,0,0,0,0
111.05,44.9,2,0,0,0,0,0,0,0
94.4,29.8,3,0,0,0,0,0,2,0
521.1,74.65,7,0,0,2,0,0,0,1
923.85,71.95,13,0,2,0,0,0,0,0
141.1,20.75,7,0,1,1,2,1,1,0
628.65,56.3,12,0,0,0,0,0,0,0
5576.3,105.25,53,1,0,0,1,2,2,0
1046.1,94.2,12,0,0,0,1,0,0,1
1245.6,19.55,63,2,1,1,2,1,1,0
1287.85,84.45,15,0,2,2,0,2,2,0
1939.35,53.65,36,1,2,0,0,0,2,0
118.25,29.9,4,0,0,0,0,2,0,0
452.55,19.7,24,2,1,1,2,1,1,0
2696.55,43.7,61,1,2,2,0,2,2,0
875.35,55.3,16,0,0,0,0,0,2,0
1267.05,19.85,65,2,1,1,2,1,1,0
494.9,19.65,26,2,1,1,2,1,1,0
799.0,49.45,16,0,0,2,0,0,0,0
5763.3,106.55,54,1,2,0,1,0,2,1
20.1,20.1,1,0,1,1,2,1,1,1
106.9,20.45,5,2,1,1,2,1,1,0
710.05,39.7,19,0,0,0,0,0,2,0
568.2,54.5,10,0,2,0,0,0,0,0
1900.25,83.8,23,0,0,2,1,2,2,1
159.15,55.15,3,0,0,0,0,0,0,1
856.65,86.65,10,0,0,0,1,0,0,1
551.3,55.55,10,0,0,0,0,2,2,0
184.95,20.55,11,1,1,1,2,1,1,0
4056.75,106.75,37,0,2,0,1,0,2,1
3684.95,104.5,36,0,2,0,1,2,0,0
1752.45,101.8,17,0,0,0,1,2,2,0
7210.85,110.6,66,1,2,2,1,0,2,0
5264.5,84.9,61,1,2,2,0,2,2,0
2157.3,93.2,22,0,0,0,1,0,2,0
24.4,24.4,1,0,0,0,0,0,0,0
433.95,70.55,6,0,0,0,1,0,0,0
5607.75,85.0,68,2,2,2,0,2,2,0
2874.15,87.45,34,0,0,0,1,2,0,1
4433.3,85.8,52,0,0,2,1,2,2,0
964.35,91.1,10,0,0,2,1,2,0,0
1974.8,70.75,29,0,0,0,1,0,0,1
1460.85,20.1,72,2,1,1,2,1,1,0
951.55,20.05,47,1,1,1,2,1,1,0
1821.2,74.8,24,1,2,0,0,0,0,0
1600.95,24.8,65,1,1,1,2,1,1,0
399.25,100.85,4,0,0,2,1,0,0,0
1218.55,101.35,12,0,0,0,1,0,2,1
81.7,81.7,1,0,2,0,1,0,0,1
3634.8,105.1,34,0,0,2,1,2,2,0
317.25,79.15,4,0,0,0,1,0,0,1
218.55,20.0,13,1,1,1,2,1,1,0
5071.9,79.4,65,2,0,2,0,0,2,0
1423.35,57.2,23,1,2,2,0,0,0,0
3068.6,58.6,55,2,2,0,0,2,2,0
4690.65,94.8,49,2,0,0,1,0,2,0
6157.6,102.5,60,1,0,0,1,2,2,0
1442.65,20.35,69,1,1,1,2,1,1,0
3369.05,84.9,40,0,0,0,1,0,0,0
4671.65,69.2,67,2,2,2,0,0,2,0
1875.55,100.95,19,1,0,2,1,0,0,1
272.35,20.85,13,2,1,1,2,1,1,0
3645.05,88.5,41,0,0,0,1,0,2,0
135.75,35.0,4,0,2,0,0,2,0,0
1319.85,55.15,24,0,2,2,0,0,0,0
370.25,64.0,5,0,0,0,0,0,2,0
69.1,69.1,1,0,0,0,1,0,0,1
5714.2,80.2,72,2,2,2,0,2,2,0
1233.25,49.3,24,0,0,0,0,2,0,0
3571.6,84.35,42,2,2,2,0,2,0,0
83.3,20.05,4,0,1,1,2,1,1,0
8035.95,117.2,68,1,2,2,1,2,2,0
579.4,20.1,33,1,1,1,2,1,1,0
69.6,69.6,1,0,0,0,1,0,0,1
3066.45,103.45,31,1,0,0,1,2,2,1
305.55,77.95,4,0,0,0,1,0,2,1
7634.25,109.95,69,2,0,2,1,2,2,0
3653.0,94.75,38,0,0,0,1,0,0,0
241.3,80.0,3,0,0,2,1,0,2,0
3870.3,79.65,48,2,0,2,0,0,2,0
387.9,25.2,15,2,1,1,2,1,1,0
527.5,19.9,25,1,1,1,2,1,1,0
78.45,78.45,1,0,0,0,1,0,0,1
2104.55,44.8,48,0,2,0,0,0,2,0
20.3,20.3,1,0,1,1,2,1,1,0
19.2,19.2,1,0,1,1,2,1,1,0
7051.95,107.35,66,1,0,2,1,2,2,0
